,Age,Income,MonthlyCharge,Tenure,Outage_sec_perweek,Bandwidth_GB_Year,Email,Yearly_equip_failure,PaperlessBilling,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,Area_Rural,Area_Suburban,Area_Urban,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
7069,1.2523814923444712,1.838874087721203,0.5207939136651571,1.2155910077164933,-1.1351593727392986,1.0953762136909724,0.6557058797007002,0.9466579047036832,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4361,1.4456383117297669,-1.1078145781233746,0.2878484217203524,-1.2217009375199135,-0.4774973284103329,-1.3247165107440189,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1771,0.2377831905716679,-0.7589124140858124,-1.051820732178266,-1.032804433609811,-0.23607808514982495,-1.1632129514906806,-0.6662817809861953,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3511,-0.5835582918158394,-0.016731622582408033,0.2291631764713843,-1.044939237205303,-0.9460916622839228,-1.1419439040377306,0.6557058797007002,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
271,-0.7285009063548112,-0.5225576993537444,0.05841179510993007,-0.9627985215941736,0.5463496734629466,-0.9656216457123845,0.986202794872424,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8436,-0.19704465304524774,1.188110193932019,1.455880419658989,0.8027377001404944,0.18822790312393178,1.055099025517208,0.6557058797007002,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2032,-1.211642954818051,1.0222028267565204,-1.3425883770865557,-1.2242180184262639,-1.2954808715056843,-1.3639280103941045,-0.6662817809861953,2.519179341088539,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
9664,-0.3419872675842196,-0.5963325280814292,0.17053149315260288,1.1849924167598558,-2.374227788009569,1.041171337997446,-1.3272756113296431,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3810,1.300695697190795,3.1597302037946497,0.46146126769479134,-1.216574081355066,-0.6039497445169097,-1.2750603202369661,0.3252089645289763,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4346,1.0108104681128514,0.16735755847384295,-0.1780658499649902,-0.5573962924531954,0.5702673919217919,-0.45570050140792906,-0.6662817809861953,0.9466579047036832,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
545,0.28609739541799184,-0.6434112622678787,-0.7600510832829411,-1.245319801578575,0.7916320769148919,-1.1977505467500824,-0.6662817809861953,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3241,-0.19704465304524774,0.11755456654930228,0.2291631764713843,-0.8130541987300862,0.6938211602753824,-0.8958605855766862,0.6557058797007002,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8502,1.397324106883443,0.516846633023842,0.28771801006424386,0.683717546880454,-0.2103983295978105,0.7579762472648881,0.3252089645289763,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
9918,-0.4386156772768675,-0.555491712876108,0.5205284327937926,0.7955547387764834,-1.5403490633686845,0.7511501080560856,-0.9967786961579193,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7564,0.09284057603269602,0.9410173219089589,-0.7605751285503369,1.2129659914037674,0.18200451379106472,1.2742361964266244,-0.6662817809861953,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
920,-0.7285009063548112,2.0492430292150035,0.5200933701938956,-0.8209511338977744,-0.10143318689212456,-0.8417260837685901,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9118,0.3344116002643158,-0.513337707563503,1.6885324853775492,1.339123345046139,0.47296476690964634,1.3556517357860982,0.6557058797007002,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
6640,0.09284057603269602,-0.40409752559274464,-0.5278182677509756,1.1497288530013927,-0.7000302060839347,1.0459369831086345,-0.9967786961579193,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7694,0.3827258051106398,-0.9960242611103597,-1.109228362377691,0.1339625097156004,1.3690891461441368,-0.09451098531713266,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
8230,0.8658678535738794,1.0435064371575038,1.1060232067922025,1.0118914815226538,-2.142957970667795,0.9513622154447436,-0.6662817809861953,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7126,-0.6801867015084874,0.17055311776542567,-2.157520103724528,0.8068066456106885,0.868855665442969,0.5988836052518348,-1.9882694416730908,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
4278,-1.4532139790496708,-1.3153170557670066,-0.7018782394035016,-0.3943862209612968,0.530729379561904,-0.4413236346483094,1.316699710044148,-0.6258635316811727,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2983,0.7692394438812314,2.019499610182305,1.3976562727655486,-0.8918984792148077,0.38113281027434004,-0.9008938949100925,0.6557058797007002,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
130,-0.2936730627378957,3.050088936754667,-0.7605749422479708,-1.0756159430275047,0.24985869894875265,-1.020512234331309,-0.6662817809861953,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7980,-0.970071930586431,0.14498261474471905,1.165230098665606,1.1502397875984955,-1.1862661013282687,1.2208825417977085,1.6471966252158718,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2667,-0.7285009063548112,-0.2420024170327732,-1.05220586574411,-1.107136580210731,1.4529100011760112,-1.0631381177533519,-0.3357848658144715,-0.6258635316811727,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
7138,-1.115014545125403,-0.15219234199640927,-0.2948192138759836,0.8866005610127496,0.6494509482067138,0.8130210722115279,1.316699710044148,-0.6258635316811727,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3223,0.8175536487275554,-0.08053996608862507,0.46146126769479134,-1.2352953906072024,0.5862459104303133,-1.29934886866293,-0.3357848658144715,-0.6258635316811727,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7693,1.0108104681128514,-0.6756257341408556,-1.0511206544629188,0.800156175669861,-0.09957932288286261,0.7035590033390277,0.986202794872424,-0.6258635316811727,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
5392,1.7355235408077105,-0.40481210244021315,-0.002827515848338073,1.0496159271636856,3.5697763926545,0.9115496125249674,0.3252089645289763,0.9466579047036832,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
614,-1.6947850032812906,-0.4449578453770292,1.3975702709359041,-1.162219335339282,0.9223457236418509,-0.8581307714284115,0.3252089645289763,0.9466579047036832,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
9902,-1.5498423887423185,0.12417903082260916,-0.17782365688935944,0.5762684927565842,-0.3707084031353992,0.6045470217072529,-0.6662817809861953,-0.6258635316811727,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1466,0.2377831905716679,2.030284933091517,-1.3423325140748292,-1.1543796200056384,0.45105948825107617,-1.3731359059332724,0.3252089645289763,0.9466579047036832,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4497,1.4456383117297669,-0.9459287005013716,-0.7600511531463281,-0.8407082028821014,0.741145130024175,-0.8843377313288308,-0.6662817809861953,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3042,0.3827258051106398,-0.15669080716273148,-0.002664501278201933,-1.1857677506691995,-0.4753265349389331,-1.3437116369638247,-0.6662817809861953,0.9466579047036832,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2419,-0.14873044819892378,0.24816538374693586,-0.4689327474586969,-0.9608505213061124,-1.9271784113215489,-1.0600105637153605,-0.9967786961579193,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5085,-0.05210203850627586,-0.6020062327874592,-0.46877439044770763,0.5160217021405115,-0.7849371299237913,0.44621182931833775,-0.9967786961579193,-0.6258635316811727,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3294,0.9141820584202033,0.12944987731587282,-1.5756968836014962,-0.9909882878315357,-0.9461827280781566,-1.1716829031173959,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6737,-1.2599571596643748,-0.5839418010091945,0.22889536682044626,0.9955635094313668,-0.5732918232212955,0.9219097014601241,-1.657772526501367,0.9466579047036832,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1500,-1.115014545125403,0.11291992395894623,0.7530936583220611,-1.205294222389586,0.03721855052985607,-1.1706223651859948,1.316699710044148,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1521,0.7209252390349075,-0.06721692014195092,-1.342587748316071,-1.2604353681147518,-0.2683697543489538,-1.4362842891414547,-0.0052879506427475865,0.9466579047036832,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9117,0.3344116002643158,-0.6565169208162905,-0.17782365688935944,0.438703418028337,-0.5524404446309221,0.3466438596696357,1.316699710044148,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4232,0.18946898572534393,-0.13295728085164624,0.17053149315260288,-0.9832682211271797,1.6291475157286774,-1.1392193327514382,-1.9882694416730908,0.9466579047036832,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
7686,-1.066700340279079,-0.2927774462470961,1.630326968720695,1.3089600507003574,1.011613899259483,1.4135442680592143,0.3252089645289763,0.9466579047036832,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4430,-1.6947850032812906,-1.0012142522581031,0.349721766205267,-1.215640481690811,-0.2692315371787145,-1.1917696773951145,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
390,0.3827258051106398,-0.6736352032004878,-0.23618767028397689,-1.1905843889413308,1.2117107291896734,-1.230398381694194,-1.9882694416730908,0.9466579047036832,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
9858,-0.003787833659951896,-0.7846290241343887,-0.7608965001314624,0.8680597996337864,-1.5413958159481598,0.9405445511865196,0.6557058797007002,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
7124,0.6242968293422596,1.697799241224187,-0.7608965001314624,1.0845481965423838,-0.7009721153873918,1.0557645648700256,-0.6662817809861953,-0.6258635316811727,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5913,-0.2453588578915717,0.06834912399845118,-1.8669750435678607,1.3836820609345801,-0.185911375997054,1.3043057257390407,0.986202794872424,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8592,0.2377831905716679,1.4769910944405935,1.689533860594099,1.3871141345605686,-0.18168068098081264,1.5465875473125084,-0.3357848658144715,0.9466579047036832,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
4806,1.349009902037119,-0.47974904944539415,0.5203677470032299,-0.5688853243742871,-0.10338257992764571,-0.6193372018608452,0.986202794872424,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8954,-1.4048997742033467,-0.34159811664931017,-0.5857117279449975,1.3153435185497304,1.093018654436967,1.2311421404122667,0.6557058797007002,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8238,-0.4869298821231915,-0.9526180618283197,-1.05220586574411,1.2866373900090102,0.7790332049313425,1.2886633216177277,-0.9967786961579193,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8044,-1.5981565935886426,-1.1728694415396916,-1.4005377279903388,1.1903040943440992,0.6263316617001667,1.0123737422997907,-0.3357848658144715,0.9466579047036832,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9782,0.7209252390349075,-0.3391642998234158,-0.29552017652756857,1.2976688121133029,0.707326452785529,1.1539460261961145,-1.3272756113296431,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3993,0.8175536487275554,-0.3361336428812487,-0.5864499510697564,-1.094131536131277,-0.027311390381439895,-1.2639141305642685,-0.0052879506427475865,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
9551,0.6242968293422596,-1.1539882998459332,-0.17782365688935944,1.206248960035042,0.9666119392455774,1.1831786673226543,2.3081904555593193,0.9466579047036832,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
6609,0.044526371186372066,0.8895869388414733,0.11704408391140037,0.395343564221922,-0.594735297492259,0.41954080128247956,-0.3357848658144715,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5319,1.2523814923444712,0.9115022837644835,0.5204725420840317,0.61038160274422,0.592714606146171,0.48650925238670567,-0.6662817809861953,0.9466579047036832,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7119,0.4793542148032877,-1.1710782119334564,-0.7015242649083493,0.9804476360696988,0.1737548265274643,1.0144578101388548,1.316699710044148,-0.6258635316811727,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2421,-0.4869298821231915,-0.187893523330583,0.5200929510135721,-0.885276373518823,0.07856586884273414,-0.8632968177714322,0.986202794872424,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5604,0.28609739541799184,0.37242444614803827,-1.1095869944319905,1.2974384944451787,2.1145147575483105,1.0661191815010986,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1750,0.43104000995696373,1.4052401317518683,0.3497226045659133,-1.0478106616171485,-0.005522294202432702,-1.0698530421519925,0.3252089645289763,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9015,-0.10041624335259981,0.7008702077690349,2.387203617862253,1.1212693042958397,0.03215927775909943,1.1886547408801427,-0.6662817809861953,-0.6258635316811727,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
9718,1.6872093359613867,0.6708625903485628,-0.527243059196353,0.49974478568994163,0.15195952241678704,0.41362490329698154,-0.9967786961579193,2.519179341088539,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
338,1.0108104681128514,0.09149112962388994,-1.5753433748622583,-1.0148368979998783,0.7679206577637809,-0.9939153011463022,-0.9967786961579193,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
8407,-0.7285009063548112,0.6135496262657876,-0.23593136480413204,0.7681571473978479,0.3605573173557964,0.7426617553378216,-0.0052879506427475865,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1341,-0.6801867015084874,0.19283443951552642,1.921957542899898,-0.9790960512491266,0.5187383331107079,-0.8347103309165108,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9544,0.4793542148032877,-0.23690037380471807,1.5144073078969686,0.9623100251574358,0.7626783259448076,1.2272703319680618,-0.9967786961579193,0.9466579047036832,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
7982,-0.7768151112011352,0.6729744043072108,-1.2265220031497068,0.9682929898696274,-0.3164970366389588,1.0967792245020922,-0.0052879506427475865,0.9466579047036832,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
3640,0.14115478087901998,-0.5602568588311629,0.1712720450569352,-1.0863981949603345,1.5322313322787775,-1.2310672717921611,0.986202794872424,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
329,-1.6464707984349665,0.03885181728939708,1.1656565680688775,-0.885820044614564,-0.39832064708882137,-0.649226428867264,-1.3272756113296431,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
8828,0.4793542148032877,-1.0113293269083994,-0.7607660884753538,1.3630729788216738,-0.16793243434066243,1.210252496386516,0.6557058797007002,0.9466579047036832,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3004,-1.5015281838959946,-0.8490600956525932,1.630222173639893,-1.1826201893284816,1.4766610356277952,-1.0850330159850246,1.6471966252158718,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6960,-0.14873044819892378,0.6545330022118943,-0.8187107818199896,0.1749359850559011,1.3020096116610436,0.0474042630418705,0.986202794872424,2.519179341088539,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4090,-0.9217577257401072,-0.782678211609364,-0.2948192138759836,-1.1842896709609405,0.5411633017425477,-1.2603253929055647,0.6557058797007002,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2322,1.300695697190795,2.55917712494469,-0.5280860774019137,-1.2529109481383838,-0.15938434698377993,-1.417011463579233,-0.0052879506427475865,0.9466579047036832,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6667,0.6726110341885836,-1.0382736615455297,-1.3427513916566918,0.7974888020848365,0.30099491134874123,0.578444282703021,0.3252089645289763,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
7009,0.5759826244959356,0.3625395255295073,-0.877342465138771,0.5335716058996299,-0.3658049637647089,0.32736985828051024,-0.3357848658144715,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4197,-0.3903014724305436,-0.48774238053320684,0.7534739247385972,-0.772392351893126,0.42214938165499555,-0.8335345461146685,1.6471966252158718,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3549,0.28609739541799184,0.6445647438468843,1.9219577059144677,-1.1698419835697842,-0.8045858351652272,-1.1176367724761833,0.986202794872424,-0.6258635316811727,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8363,0.7209252390349075,-0.23940653488713048,-1.109992202077757,1.2615857107738462,0.19673297785475619,1.2284317234844018,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4203,-0.003787833659951896,-0.16312660896315856,0.8147138411795543,-0.5688683058273813,-1.130759987580233,-0.6049966619928846,1.9776935403875957,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
9310,1.7355235408077105,-0.1847859119586886,-1.2840661464077232,1.2189576544843774,0.4745878214710798,1.0329042063065066,1.6471966252158718,0.9466579047036832,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
8936,0.9624962632665273,-0.09857744608504976,-0.5267190837923441,0.8649083429367769,-0.9638679741472413,0.7413781751150225,-1.3272756113296431,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6185,-0.10041624335259981,-1.149556504876794,1.1060232067922025,1.0597408280028005,-1.4242852045637049,1.0288121387670044,-0.3357848658144715,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1639,1.0591246729591752,-1.0829990796228963,1.3975702709359041,-0.845112503357352,1.1948205311889468,-0.650779567430579,-1.3272756113296431,-0.6258635316811727,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
60,-1.3082713645106987,0.5501108058737456,-0.1783876640142341,-1.1971666963493675,-0.5428890813865332,-1.0549910532099382,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1240,-0.3903014724305436,0.03204791088962894,-0.11970185985816846,-0.7170187420072434,0.43256963724578107,-0.5237626156849535,0.6557058797007002,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5760,-1.211642954818051,0.8161248926346161,-1.5167112257875628,1.0674808631355255,-1.5409855158198968,1.1318414386807703,-0.3357848658144715,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5136,-0.4386156772768675,-0.3079988196699486,-1.5159473860874968,0.41315290627387014,-1.229564358106881,0.2859186897283021,1.316699710044148,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2343,-1.018386135432755,-0.2933710947049932,1.165656265327533,-1.2363371525917917,2.312581179825762,-1.0764028789706657,-0.3357848658144715,-0.6258635316811727,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2120,1.6872093359613867,1.5400713852084218,0.22889536682044626,-0.23588001336051645,-0.6538810186843701,-0.42619324150112187,-1.657772526501367,2.519179341088539,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1524,0.6726110341885836,0.05640451984141013,0.4621627426778819,-1.2182305230365147,2.668917522939971,-1.3200440498005286,-0.0052879506427475865,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
7617,1.4456383117297669,-0.12367983921064084,0.4621622303463757,1.0947926053997699,1.6275614251427628,1.0714615831169403,0.3252089645289763,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
153,-1.3082713645106987,-0.3495382534308596,0.28728329678128206,-1.1824382552379342,0.7865438546305811,-0.9812639770709991,-0.0052879506427475865,0.9466579047036832,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
481,-0.14873044819892378,-0.7331298430974699,1.921957542899898,-1.0343410193004325,-0.0029486538843795044,-0.9200771195700623,-0.3357848658144715,0.9466579047036832,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6122,-0.6801867015084874,0.6200294020260588,1.3392714400815449,0.22028133600131786,0.9780237265967735,0.29591127440865905,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
7674,1.7355235408077105,-0.9338415356035453,0.8728331929921934,1.1574072431753262,-0.4768964957900757,1.419040735307887,-0.6662817809861953,-0.6258635316811727,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7101,0.6726110341885836,0.3932702308864501,-0.7605751285503369,1.3535683094697901,1.32275312265013,1.3579800368855652,-0.3357848658144715,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1762,-0.2936730627378957,-0.0808591319262041,1.9808441344307806,-1.265990796597839,0.7339327527244852,-1.0861745332168649,0.6557058797007002,-0.6258635316811727,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7715,-0.5835582918158394,-0.9393971489496709,1.6299008020587678,1.0636819452762356,0.15228211711222694,1.129212420331234,-0.6662817809861953,-0.6258635316811727,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
9081,0.7209252390349075,-0.2791359437202599,-0.29552017652756857,1.072083434598697,-0.3878485985836467,0.958457065011166,1.9776935403875957,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
7479,0.5759826244959356,-0.8936777066025998,1.9214477031878996,1.304819627333159,0.5537881795630558,1.5388628336240298,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6212,-1.2599571596643748,-0.46678985255356015,-0.0038871105542223226,1.3888961655165637,-1.2768829512774165,1.4294051781066544,0.986202794872424,-0.6258635316811727,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4853,-0.6801867015084874,-0.704612020881075,1.630326968720695,-1.0542750447528888,-0.33728624854323225,-0.9979231675995142,1.316699710044148,0.9466579047036832,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2711,-0.2936730627378957,0.4731333252803093,-1.5756968836014962,-1.240058654972157,0.09332457615912257,-1.3811226549856765,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6766,-0.4386156772768675,3.7998846705139986,0.2878484217203524,1.3321083000115976,1.5218242929894208,1.3363023362243263,-1.3272756113296431,0.9466579047036832,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4150,0.2377831905716679,-0.8918896686547404,-1.0513628475385493,-0.9137979453730992,-0.8899467438316876,-0.8790101202187577,1.6471966252158718,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1333,-1.6947850032812906,-0.35408317495798497,-0.5864506729914243,-0.6805053248183255,0.5784042012852407,-0.7617015544088724,0.6557058797007002,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
8378,-0.5835582918158394,-1.00780502680411,0.4621622303463757,0.27351232520298663,0.028980375864449046,0.24975130214164296,1.9776935403875957,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
9389,-0.5352440869695154,0.19742262574507913,-0.23686054785390712,1.4065402385685608,1.017030801853749,1.53837116829025,1.316699710044148,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
9707,0.3827258051106398,-0.24822721475168955,-0.6442362874034037,0.7327396603373706,-1.3057356864231302,0.5394530205482366,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
9121,-0.3419872675842196,0.08754198432691229,0.17053149315260288,0.9356775120096957,-0.2683944711512751,0.8457235307541209,2.638687370731043,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3850,1.5422667214224148,1.1697280148310087,0.1709506734758098,-1.0997758317600443,-0.2631607082538992,-1.282565367045293,-0.0052879506427475865,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
8340,-0.7285009063548112,0.7893341122282321,0.22889536682044626,1.4054344112096198,1.7408728119161279,1.3184291293585901,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4124,-0.6801867015084874,-0.7114187643105104,-1.05220586574411,-1.12319217991354,-2.454063254408193,-1.0664694892625302,-1.9882694416730908,-0.6258635316811727,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8963,0.7209252390349075,-0.3815278907026976,-0.295140585457109,0.7037495111582901,-1.8724512293485451,0.5377254318134473,-0.3357848658144715,0.9466579047036832,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4788,0.3827258051106398,1.3576454127946662,-0.46926343415811606,-1.028356327281368,-1.8578978401143584,-0.9785942152712894,-1.9882694416730908,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2866,0.5276684196496116,-0.7895597816962764,0.5210500794182279,-0.9298820984157168,-1.1005762132796875,-0.9846588443312726,-0.9967786961579193,-0.6258635316811727,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
